Date,Product_ID,Store_ID,Units_Sold,Revenue,Promotion,Holiday
2023-08-29,P102,S3,120,5760,0,0
2023-08-29,P103,S1,114,3990,1,0
2023-08-29,P103,S2,127,3937,0,0
2023-08-29,P103,S3,132,4488,0,0
2023-08-29,P104,S1,126,5166,0,0
2023-08-29,P104,S2,128,4736,0,0
2023-08-29,P104,S3,125,5625,0,0
2023-08-29,P105,S1,123,4428,1,0
2023-08-29,P105,S2,108,2268,0,0
2023-08-29,P105,S3,121,2541,0,0
2023-08-30,P101,S1,135,3780,0,0
2023-08-30,P101,S2,111,5217,0,0
2023-08-30,P101,S3,100,4600,0,0
2023-08-30,P102,S1,126,3528,0,0
2023-08-30,P102,S2,142,6106,0,0
2023-08-30,P102,S3,106,4240,1,0
2023-08-30,P103,S1,104,4576,0,0
2023-08-30,P103,S2,114,4104,0,0
2023-08-30,P103,S3,124,4464,0,0
2023-08-30,P104,S1,131,4192,1,0
2023-08-30,P104,S2,124,3472,0,0
2023-08-30,P104,S3,91,3913,0,0
2023-08-30,P105,S1,87,3045,0,0
2023-08-30,P105,S2,104,2600,0,0
2023-08-30,P105,S3,89,4361,0,0
2023-08-31,P101,S1,137,5480,0,0
2023-08-31,P101,S2,109,2943,0,0
2023-08-31,P101,S3,96,2688,1,0
2023-08-31,P102,S1,120,2640,0,0
2023-08-31,P102,S2,102,3060,1,0
2023-08-31,P102,S3,95,2280,0,0
2023-08-31,P103,S1,134,4958,0,0
2023-08-31,P103,S2,95,3135,0,0
2023-08-31,P103,S3,104,4992,0,0
2023-08-31,P104,S1,125,4500,1,0
2023-08-31,P104,S2,110,2750,0,0
2023-08-31,P104,S3,101,3232,1,0
2023-08-31,P105,S1,99,2772,0,0
2023-08-31,P105,S2,101,4141,1,0
2023-08-31,P105,S3,144,3312,0,0
2023-09-01,P101,S1,125,3250,0,0
2023-09-01,P101,S2,126,3150,1,0
2023-09-01,P101,S3,123,2460,0,0
2023-09-01,P102,S1,131,6157,1,0
2023-09-01,P102,S2,97,2037,0,0
2023-09-01,P102,S3,138,5796,0,0
2023-09-01,P103,S1,120,3960,0,0
2023-09-01,P103,S2,127,4318,0,0
2023-09-01,P103,S3,123,5289,1,0
2023-09-01,P104,S1,141,5640,0,0
2023-09-01,P104,S2,98,4018,1,0
2023-09-01,P104,S3,120,5760,1,0
2023-09-01,P105,S1,120,5640,0,0
2023-09-01,P105,S2,111,4662,0,0
2023-09-01,P105,S3,111,5106,0,0
2023-09-02,P101,S1,140,6860,0,0
2023-09-02,P101,S2,151,4077,1,0
2023-09-02,P101,S3,123,4551,0,0
2023-09-02,P102,S1,148,4588,1,0
2023-09-02,P102,S2,149,5960,0,0
2023-09-02,P102,S3,123,4920,1,0
2023-09-02,P103,S1,137,3973,1,0
2023-09-02,P103,S2,140,3500,0,0
2023-09-02,P103,S3,156,7488,0,0
2023-09-02,P104,S1,143,2860,1,0
2023-09-02,P104,S2,131,3930,0,0
2023-09-02,P104,S3,140,4340,1,0
2023-09-02,P105,S1,125,5750,1,0
2023-09-02,P105,S2,134,5360,0,0
2023-09-02,P105,S3,132,6336,0,0
2023-09-03,P101,S1,141,5217,1,1
2023-09-03,P101,S2,134,2948,1,1
2023-09-03,P101,S3,149,3725,0,1
2023-09-03,P102,S1,143,3861,0,1
2023-09-03,P102,S2,130,6240,0,1
2023-09-03,P102,S3,123,2583,0,1
2023-09-03,P103,S1,136,6256,0,1
2023-09-03,P103,S2,118,2478,0,1
2023-09-03,P103,S3,160,4320,0,1
2023-09-03,P104,S1,137,6302,0,1
2023-09-03,P104,S2,113,3729,1,1
2023-09-03,P104,S3,132,4488,0,1
2023-09-03,P105,S1,128,3712,1,1
2023-09-03,P105,S2,157,6908,0,1
2023-09-03,P105,S3,138,6348,0,1
2023-09-04,P101,S1,83,3818,1,0
2023-09-04,P101,S2,140,3080,0,0
2023-09-04,P101,S3,133,5719,0,0
2023-09-04,P102,S1,117,5382,0,0
2023-09-04,P102,S2,118,5782,0,0
2023-09-04,P102,S3,107,4922,0,0
2023-09-04,P103,S1,116,4988,1,0
2023-09-04,P103,S2,105,2415,0,0
2023-09-04,P103,S3,132,3828,1,0
2023-09-04,P104,S1,101,3232,0,0
2023-09-04,P104,S2,121,4356,0,0
2023-09-04,P104,S3,117,5031,0,0
2023-09-04,P105,S1,139,5838,0,0
2023-09-04,P105,S2,105,4095,0,0
2023-09-04,P105,S3,101,2222,0,0
2023-09-05,P101,S1,135,4185,0,0
2023-09-05,P101,S2,93,3720,1,0
2023-09-05,P101,S3,120,4920,0,0
2023-09-05,P102,S1,132,4356,1,0
2023-09-05,P102,S2,101,3838,0,0
2023-09-05,P102,S3,139,5143,0,0
2023-09-05,P103,S1,105,4200,0,0
2023-09-05,P103,S2,87,2349,0,0
2023-09-05,P103,S3,114,4218,0,0
2023-09-05,P104,S1,129,4515,1,0
2023-09-05,P104,S2,126,5796,1,0
2023-09-05,P104,S3,99,4356,1,0
2023-09-05,P105,S1,144,6336,0,0
2023-09-05,P105,S2,103,5047,0,0
2023-09-05,P105,S3,112,3584,0,0
2023-09-06,P101,S1,100,2600,1,0
2023-09-06,P101,S2,83,2407,0,0
2023-09-06,P101,S3,117,3042,0,0
2023-09-06,P102,S1,104,2496,1,0
2023-09-06,P102,S2,134,6566,1,0
2023-09-06,P102,S3,169,5239,0,0
2023-09-06,P103,S1,113,3051,0,0
2023-09-06,P103,S2,132,5544,0,0
2023-09-06,P103,S3,121,3146,0,0
2023-09-06,P104,S1,128,4096,1,0
2023-09-06,P104,S2,111,3552,0,0
2023-09-06,P104,S3,122,5856,0,0
2023-09-06,P105,S1,141,3102,0,0
2023-09-06,P105,S2,95,3895,1,0
2023-09-06,P105,S3,121,4356,0,0
2023-09-07,P101,S1,148,5328,0,0
2023-09-07,P101,S2,113,4633,0,0
2023-09-07,P101,S3,144,3024,0,0
2023-09-07,P102,S1,111,5106,0,0
2023-09-07,P102,S2,141,5217,1,0
2023-09-07,P102,S3,119,3808,1,0
2023-09-07,P103,S1,102,4488,0,0
2023-09-07,P103,S2,105,4515,1,0
2023-09-07,P103,S3,100,3500,0,0
2023-09-07,P104,S1,86,2666,1,0
2023-09-07,P104,S2,115,3680,1,0
2023-09-07,P104,S3,135,4995,0,0
2023-09-07,P105,S1,108,2376,0,0
2023-09-07,P105,S2,111,3663,0,0
2023-09-07,P105,S3,124,3472,1,0
2023-09-08,P101,S1,117,5265,0,0
2023-09-08,P101,S2,107,2247,1,0
2023-09-08,P101,S3,136,4624,0,0
2023-09-08,P102,S1,131,5109,0,0
2023-09-08,P102,S2,136,5440,0,0
2023-09-08,P102,S3,102,2346,0,0
2023-09-08,P103,S1,100,2000,1,0
2023-09-08,P103,S2,121,3751,0,0
2023-09-08,P103,S3,90,3330,1,0
2023-09-08,P104,S1,132,4224,0,0
2023-09-08,P104,S2,113,2712,0,0
2023-09-08,P104,S3,132,5016,0,0
2023-09-08,P105,S1,111,3774,1,0
2023-09-08,P105,S2,130,4290,0,0
2023-09-08,P105,S3,110,2420,1,0
2023-09-09,P101,S1,160,6880,1,0
2023-09-09,P101,S2,124,4340,0,0
2023-09-09,P101,S3,138,3174,0,0
2023-09-09,P102,S1,134,3350,0,0
2023-09-09,P102,S2,121,4235,0,0
2023-09-09,P102,S3,138,5106,0,0
2023-09-09,P103,S1,130,2600,1,0
2023-09-09,P103,S2,151,6795,1,0
2023-09-09,P103,S3,129,3612,1,0
2023-09-09,P104,S1,136,5848,1,0
2023-09-09,P104,S2,151,5738,0,0
2023-09-09,P104,S3,130,3380,1,0
2023-09-09,P105,S1,134,4824,1,0
2023-09-09,P105,S2,152,5320,0,0
2023-09-09,P105,S3,137,4658,0,0
2023-09-10,P101,S1,149,5215,0,1
2023-09-10,P101,S2,164,5576,0,1
2023-09-10,P101,S3,164,5576,1,1
2023-09-10,P102,S1,161,6762,1,1
2023-09-10,P102,S2,117,4563,0,1
2023-09-10,P102,S3,121,3509,0,1
2023-09-10,P103,S1,159,6201,0,1
2023-09-10,P103,S2,149,3427,1,1
2023-09-10,P103,S3,139,6394,0,1
2023-09-10,P104,S1,141,4794,0,1
2023-09-10,P104,S2,152,7448,0,1
2023-09-10,P104,S3,148,6808,0,1
2023-09-10,P105,S1,144,3888,1,1
2023-09-10,P105,S2,132,6072,0,1
2023-09-10,P105,S3,134,3082,0,1
2023-09-11,P101,S1,160,5120,0,0
2023-09-11,P101,S2,96,3936,0,0
2023-09-11,P101,S3,83,3652,1,0
2023-09-11,P102,S1,115,3105,0,0
2023-09-11,P102,S2,113,4746,0,0
2023-09-11,P102,S3,120,4080,0,0
2023-09-11,P103,S1,112,2240,0,0
2023-09-11,P103,S2,96,3360,1,0
2023-09-11,P103,S3,118,4956,0,0
2023-09-11,P104,S1,130,2730,0,0
2023-09-11,P104,S2,104,4784,0,0
2023-09-11,P104,S3,98,4508,1,0
2023-09-11,P105,S1,112,2464,0,0
2023-09-11,P105,S2,124,3968,0,0
2023-09-11,P105,S3,125,3375,0,0
2023-09-12,P101,S1,126,3276,0,0
2023-09-12,P101,S2,118,4366,0,0
2023-09-12,P101,S3,92,2116,0,0
2023-09-12,P102,S1,96,4512,0,0
2023-09-12,P102,S2,132,3564,0,0
2023-09-12,P102,S3,117,4095,0,0
2023-09-12,P103,S1,112,2800,0,0
2023-09-12,P103,S2,109,5232,0,0
2023-09-12,P103,S3,86,2838,1,0
2023-09-12,P104,S1,123,2706,0,0
2023-09-12,P104,S2,124,4836,1,0
2023-09-12,P104,S3,121,3993,0,0
2023-09-12,P105,S1,118,3540,1,0
2023-09-12,P105,S2,139,6533,0,0
2023-09-12,P105,S3,107,3745,1,0
2023-09-13,P101,S1,114,4560,0,0
2023-09-13,P101,S2,117,3159,1,0
2023-09-13,P101,S3,126,2646,0,0
2023-09-13,P102,S1,125,5375,1,0
2023-09-13,P102,S2,126,3024,0,0
2023-09-13,P102,S3,118,4130,0,0
2023-09-13,P103,S1,115,4255,0,0
2023-09-13,P103,S2,127,3810,1,0
2023-09-13,P103,S3,84,2184,0,0
2023-09-13,P104,S1,117,3978,0,0
2023-09-13,P104,S2,128,4864,1,0
2023-09-13,P104,S3,95,2280,1,0
2023-09-13,P105,S1,141,5922,0,0
2023-09-13,P105,S2,109,5014,0,0
2023-09-13,P105,S3,96,4032,1,0
2023-09-14,P101,S1,114,4674,0,0
2023-09-14,P101,S2,86,1720,0,0
2023-09-14,P101,S3,138,4278,0,0
2023-09-14,P102,S1,120,4080,0,0
2023-09-14,P102,S2,109,2180,0,0
2023-09-14,P102,S3,109,3052,0,0
2023-09-14,P103,S1,127,3810,0,0
2023-09-14,P103,S2,141,6204,1,0
2023-09-14,P103,S3,128,5888,0,0
2023-09-14,P104,S1,125,4625,1,0
2023-09-14,P104,S2,123,4182,0,0
2023-09-14,P104,S3,113,3503,0,0
2023-09-14,P105,S1,107,3959,0,0
2023-09-14,P105,S2,109,3706,0,0
2023-09-14,P105,S3,110,4840,1,0
2023-09-15,P101,S1,107,2461,0,0
2023-09-15,P101,S2,128,3712,0,0
2023-09-15,P101,S3,120,4560,0,0
2023-09-15,P102,S1,130,4940,0,0
2023-09-15,P102,S2,118,4838,0,0
2023-09-15,P102,S3,121,4961,0,0
2023-09-15,P103,S1,99,4059,1,0
2023-09-15,P103,S2,101,2222,1,0
2023-09-15,P103,S3,131,6288,1,0
2023-09-15,P104,S1,117,4212,1,0
2023-09-15,P104,S2,128,5760,0,0
2023-09-15,P104,S3,123,3690,1,0
2023-09-15,P105,S1,122,2562,0,0
2023-09-15,P105,S2,125,2875,0,0
2023-09-15,P105,S3,128,6144,0,0
2023-09-16,P101,S1,140,4760,0,0
2023-09-16,P101,S2,132,4092,0,0
2023-09-16,P101,S3,161,4186,0,0
2023-09-16,P102,S1,131,3144,1,0
2023-09-16,P102,S2,144,4896,0,0
2023-09-16,P102,S3,128,4864,0,0
2023-09-16,P103,S1,153,4437,0,0
2023-09-16,P103,S2,152,6992,0,0
2023-09-16,P103,S3,149,4023,1,0
2023-09-16,P104,S1,129,3483,0,0
2023-09-16,P104,S2,133,4522,0,0
2023-09-16,P104,S3,155,5735,1,0
2023-09-16,P105,S1,141,5499,1,0
2023-09-16,P105,S2,149,6854,0,0
2023-09-16,P105,S3,115,4255,0,0
2023-09-17,P101,S1,156,6864,0,1
2023-09-17,P101,S2,132,3564,0,1
2023-09-17,P101,S3,137,5480,0,1
2023-09-17,P102,S1,149,3129,0,1
2023-09-17,P102,S2,159,4611,0,1
2023-09-17,P102,S3,121,3509,0,1
2023-09-17,P103,S1,157,5338,0,1
2023-09-17,P103,S2,139,5699,1,1
2023-09-17,P103,S3,144,5616,0,1
2023-09-17,P104,S1,128,4864,0,1
2023-09-17,P104,S2,137,2877,0,1
2023-09-17,P104,S3,155,3565,0,1
2023-09-17,P105,S1,162,4698,0,1
2023-09-17,P105,S2,122,5734,1,1
2023-09-17,P105,S3,146,6570,1,1
2023-09-18,P101,S1,141,6768,0,0
2023-09-18,P101,S2,95,3325,0,0
2023-09-18,P101,S3,110,4400,0,0
2023-09-18,P102,S1,117,4446,1,0
2023-09-18,P102,S2,144,6912,1,0
2023-09-18,P102,S3,125,5750,0,0
2023-09-18,P103,S1,114,5016,0,0
2023-09-18,P103,S2,102,3162,0,0
2023-09-18,P103,S3,126,3906,1,0
2023-09-18,P104,S1,102,4998,0,0
2023-09-18,P104,S2,92,4508,1,0
2023-09-18,P104,S3,141,6063,0,0
2023-09-18,P105,S1,112,2688,0,0
2023-09-18,P105,S2,126,3276,0,0
2023-09-18,P105,S3,125,5000,0,0
2023-09-19,P101,S1,122,3416,0,0
2023-09-19,P101,S2,118,2832,0,0
2023-09-19,P101,S3,104,4680,1,0
2023-09-19,P102,S1,114,4674,0,0
2023-09-19,P102,S2,138,4692,0,0
2023-09-19,P102,S3,115,4600,0,0
2023-09-19,P103,S1,121,3630,0,0
2023-09-19,P103,S2,106,4558,1,0
2023-09-19,P103,S3,137,6439,1,0
2023-09-19,P104,S1,113,2486,0,0
2023-09-19,P104,S2,123,3075,0,0
2023-09-19,P104,S3,143,3003,1,0
2023-09-19,P105,S1,126,3402,0,0
2023-09-19,P105,S2,131,3275,1,0
2023-09-19,P105,S3,106,5194,0,0
2023-09-20,P101,S1,101,2525,0,0
2023-09-20,P101,S2,98,4410,1,0
2023-09-20,P101,S3,114,3420,1,0
2023-09-20,P102,S1,121,4598,1,0
2023-09-20,P102,S2,141,4230,0,0
2023-09-20,P102,S3,99,2772,0,0
2023-09-20,P103,S1,113,5085,0,0
2023-09-20,P103,S2,120,4080,0,0
2023-09-20,P103,S3,112,4144,0,0
2023-09-20,P104,S1,139,6533,0,0
2023-09-20,P104,S2,147,4851,0,0
2023-09-20,P104,S3,134,6432,0,0
2023-09-20,P105,S1,93,4464,0,0
2023-09-20,P105,S2,119,3689,0,0
2023-09-20,P105,S3,125,4000,1,0
2023-09-21,P101,S1,81,2754,0,0
2023-09-21,P101,S2,124,5580,0,0
2023-09-21,P101,S3,101,4949,0,0
2023-09-21,P102,S1,106,4240,0,0
2023-09-21,P102,S2,113,3955,0,0
2023-09-21,P102,S3,94,3102,0,0
2023-09-21,P103,S1,113,3729,1,0
2023-09-21,P103,S2,110,5060,0,0
2023-09-21,P103,S3,119,5474,0,0
2023-09-21,P104,S1,138,3864,1,0
2023-09-21,P104,S2,113,3390,0,0
2023-09-21,P104,S3,108,4320,1,0
2023-09-21,P105,S1,100,4100,0,0
2023-09-21,P105,S2,125,6000,0,0
2023-09-21,P105,S3,122,2928,0,0
2023-09-22,P101,S1,110,4840,1,0
2023-09-22,P101,S2,149,3427,0,0
2023-09-22,P101,S3,119,4998,0,0
2023-09-22,P102,S1,125,4125,1,0
2023-09-22,P102,S2,117,2574,0,0
2023-09-22,P102,S3,105,3255,0,0
2023-09-22,P103,S1,98,3822,0,0
2023-09-22,P103,S2,116,3944,1,0
2023-09-22,P103,S3,112,2464,0,0
2023-09-22,P104,S1,100,4400,0,0
2023-09-22,P104,S2,110,4180,0,0
2023-09-22,P104,S3,114,2394,0,0
2023-09-22,P105,S1,135,5535,0,0
2023-09-22,P105,S2,117,4797,1,0
2023-09-22,P105,S3,133,3458,0,0
2023-09-23,P101,S1,128,3584,0,0
2023-09-23,P101,S2,161,3864,0,0
2023-09-23,P101,S3,115,4485,1,0
2023-09-23,P102,S1,140,3220,0,0
2023-09-23,P102,S2,114,4218,1,0
2023-09-23,P102,S3,148,6216,1,0
2023-09-23,P103,S1,141,2820,0,0
2023-09-23,P103,S2,139,5699,0,0
2023-09-23,P103,S3,154,6006,0,0
2023-09-23,P104,S1,162,7128,0,0
2023-09-23,P104,S2,132,3564,0,0
2023-09-23,P104,S3,122,3538,1,0
2023-09-23,P105,S1,137,2740,0,0
2023-09-23,P105,S2,160,7200,0,0
2023-09-23,P105,S3,155,5735,1,0
2023-09-24,P101,S1,147,3822,0,1
2023-09-24,P101,S2,140,6720,1,1
2023-09-24,P101,S3,154,5698,1,1
2023-09-24,P102,S1,119,5355,0,1
2023-09-24,P102,S2,149,5811,1,1
2023-09-24,P102,S3,135,4050,1,1
2023-09-24,P103,S1,117,3159,1,1
2023-09-24,P103,S2,141,3948,0,1
2023-09-24,P103,S3,149,4172,0,1
2023-09-24,P104,S1,131,4978,1,1
2023-09-24,P104,S2,151,6493,0,1
2023-09-24,P104,S3,144,3744,1,1
2023-09-24,P105,S1,109,2834,1,1
2023-09-24,P105,S2,164,4428,1,1
2023-09-24,P105,S3,171,6840,0,1
2023-09-25,P101,S1,142,3124,0,0
2023-09-25,P101,S2,117,3978,0,0
2023-09-25,P101,S3,138,5382,1,0
2023-09-25,P102,S1,136,5576,0,0
2023-09-25,P102,S2,147,4116,1,0
2023-09-25,P102,S3,108,2268,0,0
2023-09-25,P103,S1,77,2926,0,0
2023-09-25,P103,S2,113,5424,1,0
2023-09-25,P103,S3,125,5375,0,0
2023-09-25,P104,S1,117,4680,0,0
2023-09-25,P104,S2,101,3939,1,0
2023-09-25,P104,S3,121,5929,1,0
2023-09-25,P105,S1,118,3540,1,0
2023-09-25,P105,S2,109,3052,0,0
2023-09-25,P105,S3,134,4422,0,0
2023-09-26,P101,S1,123,5289,0,0
2023-09-26,P101,S2,106,3710,1,0
2023-09-26,P101,S3,98,3626,0,0
2023-09-26,P102,S1,114,3306,1,0
2023-09-26,P102,S2,125,3375,1,0
2023-09-26,P102,S3,130,5720,0,0
2023-09-26,P103,S1,132,3300,0,0
2023-09-26,P103,S2,123,3321,0,0
2023-09-26,P103,S3,119,3689,0,0
2023-09-26,P104,S1,127,4699,0,0
2023-09-26,P104,S2,117,3627,1,0
2023-09-26,P104,S3,115,2645,1,0
2023-09-26,P105,S1,132,5148,1,0
2023-09-26,P105,S2,151,4077,0,0
2023-09-26,P105,S3,138,2760,0,0
2023-09-27,P101,S1,146,7008,0,0
2023-09-27,P101,S2,105,4305,0,0
2023-09-27,P101,S3,79,2528,0,0
2023-09-27,P102,S1,107,4815,0,0
2023-09-27,P102,S2,127,5334,1,0
2023-09-27,P102,S3,114,4446,1,0
2023-09-27,P103,S1,90,3240,1,0
2023-09-27,P103,S2,90,3600,0,0
2023-09-27,P103,S3,97,2522,0,0
2023-09-27,P104,S1,127,3175,1,0
2023-09-27,P104,S2,106,3498,0,0
2023-09-27,P104,S3,127,3556,1,0
2023-09-27,P105,S1,142,4402,0,0
2023-09-27,P105,S2,126,4032,0,0
2023-09-27,P105,S3,127,4318,0,0
2023-09-28,P101,S1,120,3240,0,0
2023-09-28,P101,S2,109,2289,0,0
2023-09-28,P101,S3,124,5952,0,0
2023-09-28,P102,S1,110,2970,0,0
2023-09-28,P102,S2,107,2782,0,0
2023-09-28,P102,S3,129,5547,1,0
2023-09-28,P103,S1,141,5922,0,0
2023-09-28,P103,S2,124,3596,1,0
2023-09-28,P103,S3,136,6528,0,0
2023-09-28,P104,S1,140,6440,1,0
2023-09-28,P104,S2,103,2266,0,0
2023-09-28,P104,S3,117,5148,0,0
2023-09-28,P105,S1,143,4147,1,0
2023-09-28,P105,S2,110,2970,0,0
2023-09-28,P105,S3,113,2373,0,0
2023-09-29,P101,S1,124,5332,0,0
2023-09-29,P101,S2,132,5280,1,0
2023-09-29,P101,S3,134,2814,0,0
2023-09-29,P102,S1,88,3696,1,0
2023-09-29,P102,S2,107,3959,0,0
2023-09-29,P102,S3,114,3420,1,0
2023-09-29,P103,S1,125,3000,1,0
2023-09-29,P103,S2,116,2320,1,0
2023-09-29,P103,S3,117,2574,1,0
2023-09-29,P104,S1,136,4352,0,0
2023-09-29,P104,S2,111,4662,1,0
2023-09-29,P104,S3,128,2816,0,0
2023-09-29,P105,S1,113,4407,0,0
2023-09-29,P105,S2,121,2420,1,0
2023-09-29,P105,S3,118,5074,0,0
2023-09-30,P101,S1,132,4356,0,0
2023-09-30,P101,S2,117,3393,0,0
2023-09-30,P101,S3,137,3562,1,0
2023-09-30,P102,S1,160,4800,1,0
2023-09-30,P102,S2,115,3220,1,0
2023-09-30,P102,S3,150,3600,0,0
2023-09-30,P103,S1,113,3390,0,0
2023-09-30,P103,S2,128,2816,0,0
2023-09-30,P103,S3,141,4089,0,0
2023-09-30,P104,S1,150,3300,0,0
2023-09-30,P104,S2,138,3726,0,0
2023-09-30,P104,S3,160,3200,1,0
2023-09-30,P105,S1,117,2925,0,0
2023-09-30,P105,S2,160,7840,0,0
2023-09-30,P105,S3,132,3300,0,0
2023-10-01,P101,S1,133,5852,0,1
2023-10-01,P101,S2,136,5712,0,1
2023-10-01,P101,S3,123,5535,1,1
2023-10-01,P102,S1,149,5662,0,1
2023-10-01,P102,S2,139,4865,0,1
2023-10-01,P102,S3,123,4059,1,1
2023-10-01,P103,S1,132,3168,0,1
2023-10-01,P103,S2,137,3562,0,1
2023-10-01,P103,S3,134,5628,0,1
2023-10-01,P104,S1,144,4608,1,1
2023-10-01,P104,S2,144,6480,0,1
2023-10-01,P104,S3,135,5400,0,1
2023-10-01,P105,S1,129,6192,0,1
2023-10-01,P105,S2,124,2852,0,1
2023-10-01,P105,S3,161,6279,1,1
2023-10-02,P101,S1,137,3425,0,0
2023-10-02,P101,S2,116,2436,0,0
2023-10-02,P101,S3,94,3854,0,0
2023-10-02,P102,S1,101,3232,0,0
2023-10-02,P102,S2,110,4620,0,0
2023-10-02,P102,S3,92,2300,0,0
2023-10-02,P103,S1,108,3564,0,0
2023-10-02,P103,S2,123,4428,0,0
2023-10-02,P103,S3,122,4636,0,0
2023-10-02,P104,S1,123,6027,1,0
2023-10-02,P104,S2,141,3384,1,0
2023-10-02,P104,S3,112,2240,1,0
2023-10-02,P105,S1,127,4826,0,0
2023-10-02,P105,S2,115,3220,0,0
2023-10-02,P105,S3,105,5040,1,0
2023-10-03,P101,S1,112,4480,1,0
2023-10-03,P101,S2,121,4235,1,0
2023-10-03,P101,S3,118,3068,1,0
2023-10-03,P102,S1,140,2800,0,0
2023-10-03,P102,S2,124,5704,1,0
2023-10-03,P102,S3,114,2508,0,0
2023-10-03,P103,S1,128,4480,0,0
2023-10-03,P103,S2,146,6132,1,0
2023-10-03,P103,S3,148,3700,0,0
2023-10-03,P104,S1,120,4320,1,0
2023-10-03,P104,S2,104,4680,1,0
2023-10-03,P104,S3,122,4148,0,0
2023-10-03,P105,S1,111,5328,1,0
2023-10-03,P105,S2,102,2346,0,0
2023-10-03,P105,S3,135,4995,1,0
2023-10-04,P101,S1,139,3336,0,0
2023-10-04,P101,S2,131,5633,0,0
2023-10-04,P101,S3,143,4719,0,0
2023-10-04,P102,S1,120,3840,0,0
2023-10-04,P102,S2,126,5040,0,0
2023-10-04,P102,S3,132,3168,1,0
2023-10-04,P103,S1,122,3294,0,0
2023-10-04,P103,S2,139,3058,0,0
2023-10-04,P103,S3,145,6525,1,0
2023-10-04,P104,S1,121,3388,1,0
2023-10-04,P104,S2,90,1980,1,0
2023-10-04,P104,S3,123,2952,0,0
2023-10-04,P105,S1,127,5588,0,0
2023-10-04,P105,S2,130,5590,0,0
2023-10-04,P105,S3,122,5734,1,0
2023-10-05,P101,S1,143,5720,1,0
2023-10-05,P101,S2,111,4773,0,0
2023-10-05,P101,S3,135,6480,0,0
2023-10-05,P102,S1,124,3720,0,0
2023-10-05,P102,S2,119,5117,0,0
2023-10-05,P102,S3,105,3780,0,0
2023-10-05,P103,S1,122,5978,1,0
2023-10-05,P103,S2,97,4268,1,0
2023-10-05,P103,S3,118,4838,0,0
2023-10-05,P104,S1,113,2260,0,0
2023-10-05,P104,S2,118,5546,1,0
2023-10-05,P104,S3,111,2220,0,0
2023-10-05,P105,S1,114,5586,0,0
2023-10-05,P105,S2,100,4400,0,0
2023-10-05,P105,S3,76,3724,0,0
2023-10-06,P101,S1,123,2952,0,0
2023-10-06,P101,S2,146,6570,1,0
2023-10-06,P101,S3,118,2950,0,0
2023-10-06,P102,S1,151,5738,0,0
2023-10-06,P102,S2,118,4956,0,0
2023-10-06,P102,S3,119,5831,1,0
2023-10-06,P103,S1,113,3390,1,0
2023-10-06,P103,S2,120,3000,1,0
2023-10-06,P103,S3,92,3680,1,0
2023-10-06,P104,S1,114,4674,1,0
2023-10-06,P104,S2,111,3330,1,0
2023-10-06,P104,S3,125,4000,1,0
2023-10-06,P105,S1,128,3200,0,0
2023-10-06,P105,S2,133,3458,0,0
2023-10-06,P105,S3,112,2352,0,0
2023-10-07,P101,S1,145,5365,1,0
2023-10-07,P101,S2,135,3645,0,0
2023-10-07,P101,S3,158,6004,0,0
2023-10-07,P102,S1,151,4077,1,0
2023-10-07,P102,S2,137,4795,1,0
2023-10-07,P102,S3,150,7350,1,0
2023-10-07,P103,S1,135,5130,0,0
2023-10-07,P103,S2,157,6908,1,0
2023-10-07,P103,S3,138,3036,1,0
2023-10-07,P104,S1,116,3828,1,0
2023-10-07,P104,S2,156,3900,1,0
2023-10-07,P104,S3,149,5364,0,0
2023-10-07,P105,S1,156,6240,0,0
2023-10-07,P105,S2,158,3634,0,0
2023-10-07,P105,S3,138,4554,0,0
2023-10-08,P101,S1,124,4464,0,1
2023-10-08,P101,S2,141,3948,0,1
2023-10-08,P101,S3,145,3335,0,1
2023-10-08,P102,S1,112,4928,0,1
2023-10-08,P102,S2,161,5313,1,1
2023-10-08,P102,S3,164,8036,0,1
2023-10-08,P103,S1,124,5084,1,1
2023-10-08,P103,S2,99,2475,1,1
2023-10-08,P103,S3,156,4836,0,1
2023-10-08,P104,S1,134,2814,0,1
2023-10-08,P104,S2,135,4320,0,1
2023-10-08,P104,S3,143,3718,1,1
2023-10-08,P105,S1,134,5360,0,1
2023-10-08,P105,S2,124,2604,0,1
2023-10-08,P105,S3,137,6028,0,1
2023-10-09,P101,S1,114,5130,0,0
2023-10-09,P101,S2,120,5400,1,0
2023-10-09,P101,S3,99,3366,0,0
2023-10-09,P102,S1,126,3780,0,0
2023-10-09,P102,S2,127,3429,0,0
2023-10-09,P102,S3,111,3219,0,0
2023-10-09,P103,S1,104,3952,0,0
2023-10-09,P103,S2,134,5360,1,0
2023-10-09,P103,S3,101,3333,0,0
2023-10-09,P104,S1,120,3840,0,0
2023-10-09,P104,S2,148,4736,1,0
2023-10-09,P104,S3,143,7007,0,0
2023-10-09,P105,S1,119,3689,0,0
2023-10-09,P105,S2,123,2706,1,0
2023-10-09,P105,S3,113,4181,0,0
2023-10-10,P101,S1,132,4356,1,0
2023-10-10,P101,S2,118,2360,0,0
2023-10-10,P101,S3,109,2398,0,0
2023-10-10,P102,S1,129,3096,0,0
2023-10-10,P102,S2,117,3159,1,0
2023-10-10,P102,S3,119,5236,1,0
2023-10-10,P103,S1,138,3588,0,0
2023-10-10,P103,S2,101,2020,0,0
2023-10-10,P103,S3,88,2288,1,0
